,customer_id,txn_date,txn_type,txn_amount
2253,308,2020-03-26,purchase,656
2254,308,2020-02-29,deposit,877
2255,308,2020-01-21,purchase,962
2256,308,2020-01-27,withdrawal,381
2257,418,2020-03-03,deposit,473
2258,418,2020-03-13,purchase,812
2259,418,2020-01-28,withdrawal,285
2260,418,2020-01-11,purchase,427
2261,418,2020-01-30,withdrawal,732
2262,418,2020-03-12,withdrawal,289
2263,418,2020-02-18,deposit,567
2264,418,2020-04-02,deposit,386
2265,418,2020-02-18,withdrawal,936
2266,418,2020-02-21,deposit,824
2267,418,2020-01-14,deposit,205
2268,418,2020-02-11,purchase,586
2269,418,2020-02-06,purchase,739
2270,418,2020-02-16,deposit,730
2271,418,2020-01-21,deposit,390
2272,418,2020-02-25,withdrawal,357
2273,418,2020-01-31,withdrawal,338
2274,418,2020-04-05,purchase,590
2275,167,2020-04-23,withdrawal,180
2276,167,2020-02-04,purchase,12
2277,167,2020-03-02,withdrawal,6
2278,167,2020-02-06,deposit,101
2279,167,2020-02-09,deposit,669
2280,167,2020-03-16,purchase,51
2281,167,2020-03-03,deposit,14
2282,167,2020-04-21,deposit,153
2283,167,2020-04-07,deposit,766
2284,167,2020-03-11,withdrawal,804
2285,167,2020-04-25,withdrawal,989
2286,167,2020-04-02,withdrawal,711
2287,167,2020-02-03,deposit,545
2288,167,2020-03-07,purchase,244
2289,167,2020-04-18,deposit,942
2290,167,2020-02-29,purchase,692
2291,167,2020-04-21,purchase,163
2292,167,2020-02-21,withdrawal,88
2293,167,2020-03-13,purchase,49
2294,350,2020-02-12,deposit,261
2295,350,2020-03-05,purchase,171
2296,350,2020-03-16,deposit,154
2297,350,2020-02-13,withdrawal,165
2298,350,2020-01-23,deposit,924
2299,350,2020-04-07,withdrawal,714
2300,350,2020-02-16,purchase,144
2301,350,2020-01-18,deposit,726
2302,350,2020-01-27,deposit,383
2303,350,2020-03-27,purchase,662
2304,350,2020-03-23,purchase,947
2305,350,2020-03-23,deposit,724
2306,350,2020-04-05,purchase,345
2307,350,2020-02-02,purchase,440
2308,350,2020-02-28,withdrawal,483
2309,350,2020-02-13,withdrawal,149
2310,350,2020-03-02,withdrawal,352
2311,225,2020-02-29,withdrawal,858
2312,225,2020-03-11,deposit,567
2313,225,2020-03-28,purchase,106
2314,225,2020-02-13,deposit,489
2315,225,2020-03-26,withdrawal,75
2316,187,2020-03-04,purchase,753
2317,187,2020-01-26,purchase,810
2318,187,2020-03-23,purchase,137
2319,187,2020-02-22,deposit,48
2320,187,2020-03-21,purchase,791
2321,187,2020-02-16,purchase,254
2322,187,2020-02-05,purchase,523
2323,187,2020-02-19,withdrawal,439
2324,187,2020-04-18,purchase,140
2325,187,2020-04-06,deposit,928
2326,396,2020-02-01,withdrawal,454
2327,396,2020-03-15,purchase,680
2328,396,2020-01-18,purchase,520
2329,396,2020-01-10,deposit,460
2330,396,2020-01-01,deposit,608
2331,396,2020-02-03,withdrawal,221
2332,396,2020-01-05,purchase,114
2333,396,2020-03-05,withdrawal,586
2334,396,2020-01-02,withdrawal,598
2335,396,2020-02-16,deposit,230
2336,396,2020-03-19,deposit,245
2337,396,2020-01-10,withdrawal,878
2338,396,2020-03-11,purchase,403
2339,396,2020-01-13,withdrawal,201
2340,396,2020-03-23,purchase,82
2341,396,2020-03-01,purchase,792
2342,396,2020-02-28,deposit,804
2343,304,2020-03-24,withdrawal,361
2344,304,2020-02-18,withdrawal,594
2345,304,2020-03-13,withdrawal,13
2346,304,2020-01-16,purchase,696
2347,304,2020-04-13,deposit,221
2348,304,2020-03-05,purchase,738
2349,304,2020-04-06,withdrawal,381
2350,304,2020-02-15,deposit,232
2351,304,2020-04-07,deposit,533
2352,304,2020-02-12,withdrawal,94
2353,304,2020-03-02,withdrawal,11
2354,304,2020-03-16,withdrawal,879
2355,304,2020-03-23,deposit,950
2356,304,2020-03-08,purchase,8
2357,304,2020-02-23,withdrawal,860
2358,304,2020-02-26,purchase,196
2359,343,2020-01-20,deposit,936
2360,343,2020-03-09,withdrawal,832
2361,343,2020-01-09,withdrawal,426
2362,343,2020-02-26,deposit,128
2363,343,2020-02-05,deposit,150
2364,343,2020-02-01,deposit,411
2365,343,2020-02-24,purchase,303
2366,343,2020-01-14,withdrawal,30
2367,343,2020-03-01,deposit,267
2368,343,2020-02-13,withdrawal,286
2369,343,2020-03-23,deposit,753
2370,343,2020-02-01,deposit,214
2371,62,2020-01-24,purchase,430
2372,62,2020-03-16,purchase,551
2373,364,2020-02-16,deposit,127
2374,364,2020-03-13,withdrawal,241
2375,364,2020-03-02,withdrawal,543
2376,364,2020-02-13,deposit,87
2377,364,2020-02-25,withdrawal,75
2378,364,2020-01-22,withdrawal,365
2379,364,2020-02-15,withdrawal,211
2380,364,2020-04-06,withdrawal,899
2381,364,2020-04-06,deposit,537
2382,364,2020-01-25,purchase,255
2383,364,2020-03-17,deposit,550
2384,364,2020-03-14,deposit,736
2385,364,2020-02-21,purchase,704
2386,364,2020-02-15,deposit,846
2387,364,2020-02-11,withdrawal,469
2388,364,2020-03-04,deposit,512
2389,364,2020-03-04,deposit,615
2390,207,2020-02-14,deposit,373
2391,207,2020-03-06,deposit,224
2392,207,2020-02-28,withdrawal,948
2393,207,2020-03-01,withdrawal,237
2394,207,2020-03-17,withdrawal,317
2395,207,2020-04-11,deposit,798
2396,207,2020-03-02,deposit,668
2397,207,2020-04-13,deposit,340
2398,207,2020-02-12,purchase,45
2399,207,2020-02-04,withdrawal,754
2400,207,2020-03-09,withdrawal,536
2401,207,2020-02-23,withdrawal,902
2402,223,2020-03-29,deposit,572
2403,223,2020-01-14,deposit,813
2404,223,2020-03-11,deposit,24
2405,223,2020-01-26,deposit,336
2406,223,2020-03-06,deposit,956
2407,223,2020-03-20,withdrawal,257
2408,223,2020-03-29,purchase,25
2409,223,2020-02-12,withdrawal,540
2410,223,2020-03-26,withdrawal,846
2411,223,2020-01-31,deposit,32
2412,223,2020-01-27,purchase,268
2413,223,2020-01-23,withdrawal,948
2414,223,2020-04-09,withdrawal,332
2415,223,2020-03-01,purchase,364
2416,223,2020-02-02,purchase,956
2417,223,2020-04-06,deposit,490
2418,223,2020-03-05,withdrawal,822
2419,223,2020-03-18,deposit,139
2420,223,2020-04-06,purchase,870
2421,73,2020-01-10,deposit,71
2422,299,2020-02-06,deposit,654
2423,299,2020-01-21,withdrawal,639
2424,299,2020-03-14,purchase,891
2425,299,2020-03-02,withdrawal,523
2426,299,2020-02-18,purchase,881
2427,299,2020-01-26,deposit,191
2428,299,2020-03-16,purchase,309
2429,299,2020-03-21,deposit,578
2430,299,2020-02-15,deposit,447
2431,299,2020-01-17,deposit,209
2432,299,2020-01-22,deposit,319
2433,299,2020-02-13,deposit,65
2434,299,2020-03-18,deposit,678
2435,299,2020-03-18,purchase,709
2436,16,2020-04-11,deposit,862
2437,16,2020-01-25,purchase,160
2438,16,2020-03-01,withdrawal,314
2439,16,2020-02-02,deposit,919
2440,16,2020-02-13,withdrawal,928
2441,16,2020-01-17,withdrawal,814
2442,16,2020-01-30,deposit,391
2443,16,2020-01-17,purchase,529
2444,16,2020-02-09,withdrawal,429
2445,16,2020-01-22,deposit,239
2446,16,2020-01-20,purchase,159
2447,16,2020-01-22,purchase,730
2448,16,2020-02-13,purchase,599
2449,16,2020-03-23,withdrawal,174
2450,16,2020-03-13,purchase,903
2451,16,2020-02-26,purchase,515
2452,212,2020-03-31,deposit,961
2453,212,2020-03-02,deposit,683
2454,212,2020-03-22,deposit,500
2455,212,2020-02-26,withdrawal,127
2456,212,2020-02-19,deposit,235
2457,212,2020-02-28,deposit,16
2458,212,2020-03-14,deposit,521
2459,212,2020-01-21,withdrawal,482
2460,212,2020-01-23,withdrawal,31
2461,212,2020-02-14,deposit,740
2462,212,2020-02-29,deposit,395
2463,212,2020-03-12,purchase,74
2464,212,2020-02-25,withdrawal,442
2465,212,2020-03-04,purchase,453
2466,212,2020-01-13,withdrawal,159
2467,212,2020-03-04,deposit,910
2468,381,2020-04-20,withdrawal,367
2469,381,2020-03-05,withdrawal,186
2470,381,2020-02-03,deposit,926
2471,381,2020-03-22,deposit,457
2472,381,2020-04-03,withdrawal,936
2473,381,2020-03-02,purchase,985
2474,381,2020-04-26,deposit,444
2475,381,2020-04-02,withdrawal,16
2476,390,2020-03-17,withdrawal,172
2477,390,2020-02-09,purchase,117
2478,390,2020-01-28,withdrawal,807
2479,390,2020-03-20,deposit,613
2480,390,2020-02-04,withdrawal,121
2481,390,2020-04-01,deposit,735
2482,390,2020-04-07,purchase,709
2483,390,2020-02-21,withdrawal,369
2484,390,2020-04-02,purchase,152
2485,390,2020-03-14,deposit,804
2486,390,2020-03-09,purchase,713
2487,390,2020-03-20,purchase,423
2488,390,2020-02-08,purchase,726
2489,390,2020-04-03,purchase,746
2490,165,2020-02-02,deposit,185
2491,165,2020-02-08,deposit,250
2492,165,2020-03-03,withdrawal,901
2493,165,2020-01-28,purchase,540
2494,165,2020-02-25,withdrawal,869
2495,165,2020-02-14,purchase,593
2496,165,2020-03-22,deposit,215
2497,165,2020-04-21,withdrawal,97
2498,165,2020-04-17,deposit,197
2499,165,2020-04-02,deposit,353
2500,165,2020-04-02,deposit,763
2501,165,2020-03-21,purchase,784
2502,165,2020-01-24,purchase,393
2503,165,2020-01-25,deposit,391
2504,165,2020-03-05,withdrawal,199
2505,165,2020-04-10,withdrawal,297
2506,165,2020-01-26,deposit,439
2507,165,2020-04-12,withdrawal,164
2508,165,2020-03-17,purchase,230
2509,165,2020-04-06,withdrawal,985
2510,165,2020-03-17,purchase,714
2511,442,2020-01-27,purchase,881
2512,442,2020-02-11,purchase,835
2513,442,2020-03-19,withdrawal,309
2514,442,2020-02-23,purchase,810
2515,442,2020-03-02,withdrawal,745
2516,442,2020-03-09,purchase,661
2517,442,2020-03-13,deposit,741
2518,442,2020-02-21,purchase,638
2519,442,2020-02-20,withdrawal,156
2520,442,2020-03-31,deposit,904
2521,442,2020-03-02,withdrawal,728
2522,442,2020-04-04,purchase,938
2523,442,2020-04-21,deposit,824
2524,442,2020-04-24,withdrawal,839
2525,442,2020-03-20,withdrawal,824
2526,442,2020-02-20,withdrawal,361
2527,442,2020-04-06,purchase,385
2528,442,2020-01-28,deposit,470
2529,442,2020-02-11,purchase,240
2530,442,2020-04-15,deposit,359
2531,332,2020-02-21,purchase,715
2532,332,2020-02-19,purchase,172
2533,332,2020-03-15,withdrawal,132
2534,332,2020-03-12,deposit,909
2535,332,2020-04-22,withdrawal,60
2536,332,2020-02-19,deposit,745
2537,332,2020-02-23,deposit,726
2538,332,2020-04-19,purchase,38
2539,332,2020-02-10,purchase,165
2540,332,2020-02-25,deposit,721
2541,332,2020-04-20,deposit,14
2542,332,2020-04-05,purchase,221
2543,332,2020-01-29,withdrawal,392
2544,332,2020-02-15,purchase,467
2545,332,2020-03-24,withdrawal,842
2546,332,2020-04-19,deposit,841
2547,332,2020-04-09,withdrawal,360
2548,332,2020-02-21,purchase,316
2549,264,2020-03-18,deposit,987
2550,264,2020-03-18,deposit,362
2551,264,2020-03-10,deposit,886
2552,264,2020-03-25,purchase,932
2553,264,2020-02-04,purchase,75
2554,264,2020-01-16,deposit,876
2555,264,2020-01-23,purchase,147
2556,264,2020-04-06,withdrawal,793
2557,264,2020-03-19,purchase,760
2558,264,2020-02-25,deposit,850
2559,64,2020-03-22,withdrawal,904
2560,64,2020-02-03,deposit,49
2561,64,2020-02-18,withdrawal,363
2562,64,2020-03-29,purchase,561
2563,64,2020-01-25,deposit,993
2564,64,2020-03-08,deposit,156
2565,64,2020-02-11,purchase,464
2566,64,2020-01-26,deposit,897
2567,428,2020-02-27,deposit,348
2568,428,2020-03-03,deposit,530
2569,428,2020-02-15,deposit,599
2570,428,2020-02-06,purchase,176
2571,428,2020-02-04,purchase,364
2572,227,2020-03-01,purchase,537
2573,227,2020-02-24,deposit,449
2574,227,2020-01-12,withdrawal,819
2575,227,2020-03-16,purchase,559
2576,227,2020-01-24,purchase,271
2577,227,2020-03-10,deposit,393
2578,227,2020-02-03,withdrawal,872
2579,227,2020-03-22,withdrawal,482
2580,227,2020-03-21,withdrawal,106
2581,227,2020-04-04,withdrawal,825
2582,116,2020-02-23,purchase,458
2583,116,2020-02-11,deposit,344
2584,116,2020-03-20,deposit,490
2585,116,2020-04-17,purchase,213
2586,134,2020-02-27,deposit,579
2587,134,2020-01-25,deposit,980
2588,134,2020-02-19,withdrawal,670
2589,134,2020-02-29,purchase,63
2590,134,2020-03-20,deposit,328
2591,134,2020-02-14,purchase,189
2592,134,2020-03-16,withdrawal,841
2593,134,2020-03-09,purchase,339
2594,134,2020-01-26,purchase,201
2595,134,2020-02-07,deposit,135
2596,134,2020-01-26,deposit,496
2597,134,2020-01-11,deposit,650
2598,134,2020-03-27,withdrawal,283
2599,134,2020-01-16,deposit,911
2600,134,2020-02-05,withdrawal,136
2601,134,2020-03-23,deposit,155
2602,134,2020-02-26,withdrawal,102
2603,192,2020-04-13,deposit,756
2604,192,2020-02-04,deposit,686
2605,192,2020-02-29,deposit,154
2606,192,2020-02-12,deposit,360
2607,192,2020-02-14,purchase,640
2608,192,2020-03-21,deposit,746
2609,192,2020-01-30,deposit,885
2610,192,2020-02-24,purchase,949
2611,192,2020-03-27,purchase,253
2612,192,2020-02-22,purchase,773
2613,192,2020-02-14,withdrawal,405
2614,192,2020-02-28,withdrawal,663
2615,192,2020-03-04,purchase,694
2616,192,2020-02-26,withdrawal,355
2617,192,2020-03-31,deposit,585
2618,192,2020-02-14,withdrawal,672
2619,192,2020-03-17,withdrawal,250
2620,192,2020-02-24,deposit,42
2621,192,2020-03-23,deposit,938
2622,192,2020-01-22,deposit,735
2623,452,2020-03-27,purchase,457
2624,452,2020-02-27,withdrawal,543
2625,452,2020-02-15,deposit,865
2626,452,2020-01-07,deposit,919
2627,452,2020-02-19,deposit,536
2628,452,2020-02-26,deposit,154
2629,452,2020-03-09,deposit,416
2630,452,2020-02-15,purchase,718
2631,436,2020-03-29,purchase,93
2632,436,2020-03-13,withdrawal,917
2633,436,2020-01-16,deposit,516
2634,436,2020-03-03,purchase,304
2635,436,2020-02-05,purchase,31
2636,436,2020-03-09,withdrawal,248
2637,176,2020-03-15,withdrawal,103
2638,176,2020-03-24,purchase,968
2639,176,2020-02-13,deposit,434
2640,176,2020-04-02,withdrawal,536
2641,176,2020-02-04,withdrawal,828
2642,176,2020-03-27,withdrawal,65
2643,176,2020-02-16,deposit,344
2644,408,2020-04-14,purchase,932
2645,408,2020-03-09,deposit,945
2646,408,2020-01-30,withdrawal,659
2647,490,2020-02-25,deposit,447
2648,490,2020-04-07,purchase,318
2649,490,2020-02-28,purchase,376
2650,111,2020-02-01,deposit,362
2651,111,2020-03-25,withdrawal,364
2652,372,2020-01-07,withdrawal,208
2653,372,2020-02-05,deposit,268
2654,372,2020-03-15,purchase,44
2655,372,2020-03-26,purchase,897
2656,372,2020-03-27,withdrawal,383
2657,372,2020-02-11,deposit,735
2658,372,2020-02-20,purchase,578
2659,372,2020-02-21,withdrawal,949
2660,372,2020-03-25,purchase,402
2661,372,2020-01-12,deposit,296
2662,372,2020-03-10,purchase,802
2663,372,2020-03-02,deposit,205
2664,372,2020-01-18,deposit,924
2665,372,2020-03-28,deposit,291
2666,372,2020-03-02,withdrawal,457
2667,372,2020-03-02,deposit,85
2668,372,2020-01-20,purchase,120
2669,372,2020-02-24,withdrawal,953
2670,372,2020-03-05,withdrawal,462
2671,372,2020-01-25,deposit,906
2672,307,2020-02-20,withdrawal,341
2673,307,2020-04-09,withdrawal,463
2674,307,2020-02-18,deposit,970
2675,307,2020-01-26,purchase,308
2676,307,2020-01-24,purchase,652
2677,307,2020-03-23,withdrawal,867
2678,307,2020-03-17,deposit,212
2679,307,2020-02-19,deposit,817
2680,307,2020-01-19,purchase,99
2681,307,2020-03-27,deposit,430
2682,363,2020-03-06,deposit,266
2683,363,2020-03-01,withdrawal,966
2684,363,2020-02-23,purchase,812
2685,363,2020-03-04,purchase,563
2686,363,2020-03-26,withdrawal,462
2687,363,2020-01-06,deposit,99
2688,363,2020-02-14,deposit,301
2689,363,2020-02-10,withdrawal,533
2690,363,2020-03-28,withdrawal,722
2691,363,2020-01-29,deposit,256
2692,363,2020-02-06,purchase,551
2693,363,2020-04-01,deposit,179
2694,22,2020-02-26,deposit,863
2695,22,2020-03-16,deposit,865
2696,22,2020-03-17,withdrawal,370
2697,22,2020-04-14,withdrawal,875
2698,22,2020-04-05,withdrawal,80
2699,22,2020-03-29,deposit,801
2700,22,2020-02-09,purchase,842
2701,22,2020-02-02,deposit,490
2702,22,2020-03-30,withdrawal,544
2703,22,2020-03-05,deposit,532
2704,22,2020-04-17,purchase,982
2705,22,2020-02-04,withdrawal,544
2706,22,2020-02-29,withdrawal,730
2707,22,2020-02-24,deposit,272
2708,22,2020-03-27,purchase,394
2709,22,2020-01-28,purchase,559
2710,22,2020-04-09,deposit,728
2711,22,2020-02-11,purchase,783
2712,171,2020-01-21,purchase,270
2713,171,2020-04-06,deposit,548
2714,171,2020-02-26,deposit,699
2715,171,2020-03-18,withdrawal,201
2716,171,2020-01-21,purchase,795
2717,171,2020-02-29,withdrawal,643
2718,171,2020-02-02,withdrawal,989
2719,171,2020-02-24,withdrawal,721
2720,171,2020-03-24,deposit,445
2721,171,2020-04-03,withdrawal,297
2722,171,2020-03-22,withdrawal,765
2723,171,2020-01-23,deposit,397
2724,171,2020-02-12,deposit,451
2725,171,2020-04-12,deposit,759
2726,19,2020-03-10,withdrawal,559
2727,19,2020-04-07,deposit,343
2728,19,2020-02-06,withdrawal,61
2729,19,2020-03-03,deposit,509
2730,19,2020-01-22,purchase,59
2731,19,2020-02-21,purchase,178
2732,289,2020-02-24,purchase,412
2733,289,2020-03-03,purchase,64
2734,289,2020-04-15,withdrawal,453
2735,289,2020-04-16,deposit,436
2736,289,2020-02-11,withdrawal,382
2737,289,2020-04-24,withdrawal,511
2738,289,2020-03-07,deposit,860
2739,289,2020-02-14,purchase,939
2740,289,2020-04-26,deposit,403
2741,289,2020-03-20,purchase,868
2742,289,2020-03-31,withdrawal,910
2743,289,2020-02-02,deposit,688
2744,289,2020-03-26,deposit,255
2745,419,2020-01-12,withdrawal,217
2746,419,2020-03-24,purchase,796
2747,419,2020-02-23,deposit,159
2748,419,2020-01-18,deposit,699
2749,419,2020-02-09,purchase,779
2750,419,2020-02-11,purchase,755
2751,419,2020-02-28,deposit,305
2752,419,2020-03-20,purchase,84
2753,419,2020-03-13,purchase,523
2754,154,2020-02-29,withdrawal,875
2755,154,2020-02-09,purchase,255
2756,154,2020-02-28,deposit,86
2757,154,2020-01-15,purchase,801
2758,154,2020-01-31,deposit,730
2759,154,2020-02-07,withdrawal,13
2760,154,2020-01-31,purchase,994
2761,154,2020-03-19,withdrawal,415
2762,154,2020-04-12,purchase,537
2763,154,2020-02-13,withdrawal,437
2764,154,2020-02-19,deposit,66
2765,154,2020-03-03,deposit,988
2766,154,2020-02-07,deposit,938
2767,154,2020-03-15,deposit,663
2768,154,2020-02-08,purchase,239
2769,154,2020-03-16,withdrawal,988
2770,154,2020-03-04,withdrawal,12
2771,154,2020-04-07,deposit,86
2772,154,2020-02-27,purchase,219
2773,154,2020-01-28,withdrawal,447
2774,156,2020-04-08,deposit,230
2775,75,2020-02-21,deposit,60
2776,191,2020-02-10,withdrawal,469
2777,191,2020-01-20,deposit,863
2778,191,2020-04-09,withdrawal,157
2779,191,2020-02-02,deposit,143
2780,191,2020-03-26,purchase,270
2781,71,2020-02-25,withdrawal,623
2782,71,2020-03-14,withdrawal,592
2783,71,2020-02-17,withdrawal,178
2784,263,2020-04-05,deposit,658
2785,263,2020-02-22,purchase,200
2786,462,2020-04-10,withdrawal,510
2787,462,2020-03-02,purchase,386
2788,462,2020-02-05,deposit,641
2789,462,2020-04-01,purchase,200
2790,462,2020-03-03,deposit,144
2791,462,2020-02-15,withdrawal,579
2792,462,2020-01-27,withdrawal,106
2793,462,2020-01-26,withdrawal,106
2794,462,2020-02-06,withdrawal,77
2795,462,2020-02-14,withdrawal,239
2796,462,2020-02-08,deposit,249
2797,462,2020-04-13,withdrawal,994
2798,462,2020-04-18,deposit,801
2799,462,2020-03-19,deposit,610
2800,462,2020-03-02,withdrawal,359
2801,462,2020-04-18,deposit,339
2802,462,2020-02-07,purchase,912
2803,462,2020-01-30,deposit,505
2804,462,2020-03-27,withdrawal,117
2805,462,2020-03-03,withdrawal,713
2806,405,2020-03-10,purchase,456
2807,405,2020-03-30,withdrawal,836
2808,405,2020-01-20,purchase,458
2809,405,2020-02-19,withdrawal,742
2810,405,2020-02-07,purchase,438
2811,405,2020-03-14,deposit,38
2812,405,2020-02-25,deposit,545
2813,405,2020-03-27,purchase,171
2814,405,2020-03-13,purchase,984
2815,405,2020-01-17,purchase,492
2816,405,2020-01-17,purchase,754
2817,405,2020-02-01,purchase,593
2818,405,2020-03-07,deposit,702
2819,405,2020-03-31,withdrawal,379
2820,405,2020-04-02,purchase,188
2821,405,2020-03-18,withdrawal,671
2822,405,2020-01-14,deposit,480
2823,405,2020-01-29,purchase,902
2824,405,2020-01-12,withdrawal,975
2825,405,2020-01-13,purchase,209
2826,37,2020-02-20,deposit,711
