,_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
3803,11,2018,11-2018,5930,2.21,1.22,657,29.2
3804,11,2018,11-2018,163,2.43,1.22,657,29.2
3805,11,2018,11-2018,39331,1.88,1.22,657,29.2
3806,11,2018,11-2018,17803,1.82,1.22,657,29.2
3807,11,2018,11-2018,42,3.05,1.22,657,29.2
3808,11,2018,11-2018,19633,1.89,1.22,657,29.2
3809,11,2018,11-2018,6221,2.59,1.21,668,28.02
3810,11,2018,11-2018,72,3.09,1.21,668,28.02
3811,11,2018,11-2018,34081,1.71,1.21,668,28.02
3812,11,2018,11-2018,22419,3.1,1.21,668,28.02
3813,11,2018,11-2018,6365,1.96,1.21,668,28.02
3814,11,2018,11-2018,33966,1.89,1.21,668,28.02
3815,11,2018,11-2018,38364,2.36,1.2,674,27.37
3816,11,2018,11-2018,6134,2.95,1.2,674,27.37
3817,11,2018,11-2018,5971,2.34,1.2,674,27.37
3818,11,2018,11-2018,4919,5.99,1.2,674,27.37
3819,11,2018,11-2018,10870,1.97,1.2,674,27.37
3820,11,2018,11-2018,4848,2.41,1.2,674,27.37
3821,11,2018,11-2018,19520,2.68,1.2,674,27.37
3822,11,2018,11-2018,37418,2.28,1.2,674,27.37
3823,11,2018,11-2018,37415,2.39,1.2,674,27.37
3824,11,2018,11-2018,13,2.02,1.2,674,27.37
3825,11,2018,11-2018,6123,1.85,1.2,674,27.37
3826,11,2018,11-2018,114,1.74,1.19,685,26.19
3827,11,2018,11-2018,33969,2.01,1.19,685,26.19
3828,11,2018,11-2018,6183,2.73,1.19,685,26.19
3829,11,2018,11-2018,6222,2.26,1.19,685,26.19
3830,11,2018,11-2018,66,2.17,1.19,685,26.19
3831,11,2018,11-2018,39199,2.23,1.19,685,26.19
3832,11,2018,11-2018,13421,3.26,1.19,685,26.19
3833,11,2018,11-2018,22425,2.42,1.19,685,26.19
3834,11,2018,11-2018,34088,2.28,1.19,685,26.19
3835,11,2018,11-2018,37882,2.45,1.19,685,26.19
3836,11,2018,11-2018,37881,2.37,1.19,685,26.19
3837,11,2018,11-2018,116,2.43,1.19,685,26.19
3838,11,2018,11-2018,16197,1.86,1.19,685,26.19
3839,11,2018,11-2018,7543,2.42,1.19,685,26.19
3840,11,2018,11-2018,5945,3.6,1.18,699,24.68
3841,11,2018,11-2018,19607,2.04,1.18,699,24.68
3842,11,2018,11-2018,39659,2.19,1.18,699,24.68
3843,11,2018,11-2018,21240,2.42,1.18,699,24.68
3844,11,2018,11-2018,63,4.45,1.18,699,24.68
3845,11,2018,11-2018,4925,2.5,1.18,699,24.68
3846,11,2018,11-2018,34649,1.71,1.18,699,24.68
3847,11,2018,11-2018,139,2.65,1.17,706,23.92
3848,11,2018,11-2018,22401,2.57,1.17,706,23.92
3849,11,2018,11-2018,33964,1.75,1.17,706,23.92
3850,11,2018,11-2018,39551,2.32,1.17,706,23.92
3851,11,2018,11-2018,10978,2.97,1.17,706,23.92
3852,11,2018,11-2018,5920,2.3,1.17,706,23.92
3853,11,2018,11-2018,10834,6.18,1.17,706,23.92
3854,11,2018,11-2018,18620,2.49,1.16,713,23.17
3855,11,2018,11-2018,39191,2.03,1.16,713,23.17
3856,11,2018,11-2018,19611,2.23,1.16,713,23.17
3857,11,2018,11-2018,6223,2.98,1.16,713,23.17
3858,11,2018,11-2018,6231,2.43,1.16,713,23.17
3859,11,2018,11-2018,34460,2.38,1.16,713,23.17
3860,11,2018,11-2018,39334,1.83,1.16,713,23.17
3861,11,2018,11-2018,10010,2.36,1.16,713,23.17
3862,11,2018,11-2018,34642,1.59,1.15,721,22.31
3863,11,2018,11-2018,142,2.32,1.15,721,22.31
3864,11,2018,11-2018,39338,1.88,1.15,721,22.31
3865,11,2018,11-2018,14,1.56,1.15,721,22.31
3866,11,2018,11-2018,34087,1.57,1.15,721,22.31
3867,11,2018,11-2018,10970,2.75,1.15,721,22.31
3868,11,2018,11-2018,20754,2.42,1.15,721,22.31
3869,11,2018,11-2018,37877,1.7,1.15,721,22.31
3870,11,2018,11-2018,39337,1.83,1.15,721,22.31
3871,11,2018,11-2018,20815,1.63,1.15,721,22.31
3872,11,2018,11-2018,7464,2.1,1.15,721,22.31
3873,11,2018,11-2018,5897,2.6,1.14,732,21.12
3874,11,2018,11-2018,10872,3.7,1.14,732,21.12
3875,11,2018,11-2018,10251,2.31,1.14,732,21.12
3876,11,2018,11-2018,12277,1.88,1.14,732,21.12
3877,11,2018,11-2018,34644,1.7,1.14,732,21.12
3878,11,2018,11-2018,5989,1.75,1.14,732,21.12
3879,11,2018,11-2018,4936,2.36,1.14,732,21.12
3880,11,2018,11-2018,39333,1.78,1.13,739,20.37
3881,11,2018,11-2018,38367,1.91,1.13,739,20.37
3882,11,2018,11-2018,33965,1.78,1.13,739,20.37
3883,11,2018,11-2018,5957,5.85,1.13,739,20.37
3884,11,2018,11-2018,38284,2.18,1.13,739,20.37
3885,11,2018,11-2018,6098,2.78,1.13,739,20.37
3886,11,2018,11-2018,20730,3.43,1.13,739,20.37
3887,11,2018,11-2018,6339,2.56,1.12,746,19.61
3888,11,2018,11-2018,36875,2.54,1.12,746,19.61
3889,11,2018,11-2018,140,4.7,1.12,746,19.61
3890,11,2018,11-2018,169,1.76,1.12,746,19.61
3891,11,2018,11-2018,38350,2.07,1.12,746,19.61
3892,11,2018,11-2018,34650,1.68,1.12,746,19.61
3893,11,2018,11-2018,91,2.83,1.12,746,19.61
3894,11,2018,11-2018,7544,2.6,1.12,746,19.61
3895,11,2018,11-2018,6169,2.31,1.11,754,18.75
3896,11,2018,11-2018,39335,1.79,1.11,754,18.75
3897,11,2018,11-2018,90,1.92,1.11,754,18.75
3898,11,2018,11-2018,39330,1.68,1.11,754,18.75
3899,11,2018,11-2018,19618,2.44,1.1,758,18.32
3900,11,2018,11-2018,19606,2.33,1.1,758,18.32
3901,11,2018,11-2018,39654,1.73,1.1,758,18.32
3902,11,2018,11-2018,5942,2.25,1.1,758,18.32
3903,11,2018,11-2018,36,4.58,1.1,758,18.32
3904,11,2018,11-2018,20753,1.88,1.1,758,18.32
3905,11,2018,11-2018,5926,2.98,1.1,758,18.32
3906,11,2018,11-2018,4921,2.11,1.1,758,18.32
3907,11,2018,11-2018,37416,2.2,1.1,758,18.32
3908,11,2018,11-2018,10838,2.15,1.1,758,18.32
3909,11,2018,11-2018,3,1.79,1.09,768,17.24
3910,11,2018,11-2018,6332,2.04,1.09,768,17.24
3911,11,2018,11-2018,19596,3.16,1.09,768,17.24
3912,11,2018,11-2018,7597,2.24,1.09,768,17.24
3913,11,2018,11-2018,110,5.21,1.09,768,17.24
3914,11,2018,11-2018,6194,2.28,1.09,768,17.24
3915,11,2018,11-2018,4904,2.23,1.09,768,17.24
3916,11,2018,11-2018,4927,2.38,1.08,775,16.49
3917,11,2018,11-2018,34636,1.74,1.08,775,16.49
3918,11,2018,11-2018,6385,2.43,1.08,775,16.49
3919,11,2018,11-2018,12602,2.42,1.08,775,16.49
3920,11,2018,11-2018,6212,2.33,1.08,775,16.49
3921,11,2018,11-2018,19588,1.95,1.08,775,16.49
3922,11,2018,11-2018,33972,1.75,1.08,775,16.49
3923,11,2018,11-2018,94,2.65,1.08,775,16.49
3924,11,2018,11-2018,6226,2.25,1.07,783,15.63
3925,11,2018,11-2018,39339,1.67,1.07,783,15.63
3926,11,2018,11-2018,19251,2.44,1.07,783,15.63
3927,11,2018,11-2018,21326,2.82,1.07,783,15.63
3928,11,2018,11-2018,6034,4.69,1.07,783,15.63
3929,11,2018,11-2018,6299,1.64,1.06,788,15.09
3930,11,2018,11-2018,123,4.39,1.06,788,15.09
3931,11,2018,11-2018,19634,2.07,1.06,788,15.09
3932,11,2018,11-2018,6389,2.33,1.06,788,15.09
3933,11,2018,11-2018,6278,1.98,1.06,788,15.09
3934,11,2018,11-2018,4929,2.54,1.06,788,15.09
3935,11,2018,11-2018,10871,1.91,1.06,788,15.09
3936,11,2018,11-2018,19631,2.26,1.06,788,15.09
3937,11,2018,11-2018,18807,2.19,1.05,796,14.22
3938,11,2018,11-2018,5929,2.78,1.05,796,14.22
3939,11,2018,11-2018,6049,2.27,1.05,796,14.22
3940,11,2018,11-2018,112,1.88,1.05,796,14.22
3941,11,2018,11-2018,34079,1.64,1.05,796,14.22
3942,11,2018,11-2018,19759,1.93,1.05,796,14.22
3943,11,2018,11-2018,19879,2.07,1.05,796,14.22
3944,11,2018,11-2018,84,3.02,1.05,796,14.22
3945,11,2018,11-2018,6181,1.89,1.05,796,14.22
3946,11,2018,11-2018,166,2.05,1.05,796,14.22
3947,11,2018,11-2018,6115,2.8,1.04,806,13.15
3948,11,2018,11-2018,37408,1.92,1.04,806,13.15
3949,11,2018,11-2018,38358,2.2,1.04,806,13.15
3950,11,2018,11-2018,5904,1.93,1.04,806,13.15
3951,11,2018,11-2018,19878,1.89,1.04,806,13.15
3952,11,2018,11-2018,4855,1.57,1.04,806,13.15
3953,11,2018,11-2018,18619,4.55,1.04,806,13.15
3954,11,2018,11-2018,35932,2.43,1.03,813,12.39
3955,11,2018,11-2018,10869,2.23,1.03,813,12.39
3956,11,2018,11-2018,22413,2.35,1.02,815,12.18
3957,11,2018,11-2018,19605,2.53,1.02,815,12.18
3958,11,2018,11-2018,4926,2.2,1.02,815,12.18
3959,11,2018,11-2018,34646,1.65,1.02,815,12.18
3960,11,2018,11-2018,34471,2.78,1.02,815,12.18
3961,11,2018,11-2018,81,1.77,1.02,815,12.18
3962,11,2018,11-2018,22415,2.9,1.02,815,12.18
3963,11,2018,11-2018,22092,2.77,1.02,815,12.18
3964,11,2018,11-2018,39767,2.1,1.01,823,11.31
3965,11,2018,11-2018,57,1.66,1.01,823,11.31
3966,11,2018,11-2018,5914,1.81,1.01,823,11.31
3967,11,2018,11-2018,164,1.58,1.01,823,11.31
3968,11,2018,11-2018,11977,2.22,1.01,823,11.31
3969,11,2018,11-2018,4917,4.33,1.01,823,11.31
3970,11,2018,11-2018,6387,2.32,1.01,823,11.31
3971,11,2018,11-2018,37407,1.84,1.01,823,11.31
3972,11,2018,11-2018,21248,2.57,1.01,823,11.31
3973,11,2018,11-2018,36881,2.15,1,832,10.34
3974,11,2018,11-2018,20963,2.16,1,832,10.34
3975,11,2018,11-2018,40194,1.57,0.99,834,10.13
3976,11,2018,11-2018,4899,1.66,0.99,834,10.13
3977,11,2018,11-2018,33968,1.58,0.99,834,10.13
3978,11,2018,11-2018,6224,2.54,0.99,834,10.13
3979,11,2018,11-2018,19622,2.19,0.99,834,10.13
3980,11,2018,11-2018,118,2.11,0.98,839,9.59
3981,11,2018,11-2018,4896,3.16,0.98,839,9.59
3982,11,2018,11-2018,19614,4.19,0.98,839,9.59
3983,11,2018,11-2018,19612,1.78,0.98,839,9.59
3984,11,2018,11-2018,4861,1.59,0.98,839,9.59
3985,11,2018,11-2018,6306,1.93,0.98,839,9.59
3986,11,2018,11-2018,4932,2.22,0.98,839,9.59
3987,11,2018,11-2018,22424,2.37,0.97,846,8.84
3988,11,2018,11-2018,15877,1.65,0.97,846,8.84
3989,11,2018,11-2018,19615,2.18,0.96,848,8.62
3990,11,2018,11-2018,4920,1.79,0.96,848,8.62
3991,11,2018,11-2018,22094,2.29,0.95,850,8.41
3992,11,2018,11-2018,11066,2.52,0.95,850,8.41
3993,11,2018,11-2018,5924,1.85,0.95,850,8.41
3994,11,2018,11-2018,21250,2.79,0.95,850,8.41
3995,11,2018,11-2018,34648,1.91,0.95,850,8.41
3996,11,2018,11-2018,37412,1.78,0.95,850,8.41
3997,11,2018,11-2018,37421,1.95,0.94,856,7.76
3998,11,2018,11-2018,46,1.98,0.94,856,7.76
3999,11,2018,11-2018,6259,1.79,0.94,856,7.76
4000,11,2018,11-2018,19760,1.89,0.94,856,7.76
4001,11,2018,11-2018,18203,1.82,0.94,856,7.76
4002,11,2018,11-2018,6120,2.22,0.94,856,7.76
4003,11,2018,11-2018,37417,1.9,0.94,856,7.76
4004,11,2018,11-2018,17671,1.97,0.94,856,7.76
4005,11,2018,11-2018,19608,4.03,0.94,856,7.76
4006,11,2018,11-2018,21251,2.89,0.93,865,6.79
4007,11,2018,11-2018,36138,1.97,0.93,865,6.79
4008,11,2018,11-2018,34470,2.14,0.93,865,6.79
4009,11,2018,11-2018,21247,2.42,0.92,868,6.47
4010,11,2018,11-2018,13428,2.15,0.91,869,6.36
4011,11,2018,11-2018,19594,1.66,0.91,869,6.36
4012,11,2018,11-2018,19604,2.91,0.91,869,6.36
4013,11,2018,11-2018,26,1.97,0.91,869,6.36
4014,11,2018,11-2018,58,1.64,0.91,869,6.36
4015,11,2018,11-2018,121,1.96,0.9,874,5.82
4016,11,2018,11-2018,6138,1.94,0.9,874,5.82
4017,11,2018,11-2018,22426,1.86,0.9,874,5.82
4018,11,2018,11-2018,6188,1.59,0.9,874,5.82
4019,11,2018,11-2018,19602,1.95,0.9,874,5.82
4020,11,2018,11-2018,19587,1.64,0.9,874,5.82
4021,11,2018,11-2018,4931,2.46,0.89,880,5.17
4022,11,2018,11-2018,10366,1.75,0.89,880,5.17
4023,11,2018,11-2018,22406,1.7,0.88,882,4.96
4024,11,2018,11-2018,17670,1.68,0.87,883,4.85
4025,11,2018,11-2018,6364,2.63,0.86,884,4.74
4026,11,2018,11-2018,21244,2.78,0.86,884,4.74
4027,11,2018,11-2018,32702,2.01,0.85,886,4.53
4028,11,2018,11-2018,19595,3.72,0.85,886,4.53
4029,11,2018,11-2018,6164,1.86,0.85,886,4.53
4030,11,2018,11-2018,7598,2.34,0.84,889,4.2
4031,11,2018,11-2018,20752,1.69,0.83,890,4.09
4032,11,2018,11-2018,51,2.01,0.83,890,4.09
4033,11,2018,11-2018,6047,2.44,0.83,890,4.09
4034,11,2018,11-2018,6225,2.06,0.83,890,4.09
4035,11,2018,11-2018,15878,4.4,0.82,894,3.66
4036,11,2018,11-2018,5900,1.61,0.82,894,3.66
4037,11,2018,11-2018,19591,1.62,0.82,894,3.66
4038,11,2018,11-2018,22422,1.6,0.82,894,3.66
4039,11,2018,11-2018,6145,1.61,0.82,894,3.66
4040,11,2018,11-2018,19597,2.03,0.81,899,3.13
4041,11,2018,11-2018,34276,2,0.81,899,3.13
4042,11,2018,11-2018,154,1.86,0.81,899,3.13
4043,11,2018,11-2018,6363,2.35,0.8,902,2.8
4044,11,2018,11-2018,22408,1.96,0.8,902,2.8
4045,11,2018,11-2018,16198,1.63,0.8,902,2.8
4046,11,2018,11-2018,21249,2.49,0.79,905,2.48
4047,11,2018,11-2018,6048,1.98,0.79,905,2.48
4048,11,2018,11-2018,10007,1.6,0.79,905,2.48
4049,11,2018,11-2018,21246,2.25,0.78,908,2.16
4050,11,2018,11-2018,14801,1.75,0.78,908,2.16
4051,11,2018,11-2018,4847,1.57,0.77,910,1.94
4052,11,2018,11-2018,6087,2.55,0.77,910,1.94
4053,11,2018,11-2018,34948,2.34,0.77,910,1.94
4054,11,2018,11-2018,33958,1.69,0.76,913,1.62
4055,11,2018,11-2018,36343,1.69,0.76,913,1.62
4056,11,2018,11-2018,10971,1.92,0.76,913,1.62
4057,11,2018,11-2018,15935,1.71,0.75,916,1.29
4058,11,2018,11-2018,19589,1.7,0.75,916,1.29
4059,11,2018,11-2018,4872,2.32,0.75,916,1.29
4060,11,2018,11-2018,15884,2.76,0.74,919,0.97
4061,11,2018,11-2018,15882,1.64,0.72,920,0.86
4062,11,2018,11-2018,22398,2.05,0.72,920,0.86
4063,11,2018,11-2018,2,3.05,0.7,922,0.65
4064,11,2018,11-2018,19616,1.62,0.67,923,0.54
4065,11,2018,11-2018,19620,3.26,0.66,924,0.43
4066,11,2018,11-2018,19635,1.56,0.64,925,0.32
4067,11,2018,11-2018,6065,3.95,0.56,926,0.22
4068,11,2018,11-2018,21245,3.83,0.54,927,0.11
4069,11,2018,11-2018,6050,2.04,0.52,928,0
4070,12,2018,12-2018,41548,10.46,4.42,1,99.9
4071,12,2018,12-2018,42203,6.09,3.41,2,99.8
4072,12,2018,12-2018,6285,7.17,3.13,3,99.7
4073,12,2018,12-2018,6218,4.82,3.08,4,99.6
4074,12,2018,12-2018,115,7.02,3.02,5,99.5
4075,12,2018,12-2018,4,6.46,3.02,5,99.5
4076,12,2018,12-2018,41854,4.54,2.92,7,99.3
4077,12,2018,12-2018,171,6.25,2.91,8,99.2
4078,12,2018,12-2018,6013,4.89,2.91,8,99.2
4079,12,2018,12-2018,6206,7,2.83,10,98.99
4080,12,2018,12-2018,5970,7.73,2.83,10,98.99
4081,12,2018,12-2018,38,4.9,2.76,12,98.79
4082,12,2018,12-2018,40439,5.97,2.7,13,98.69
4083,12,2018,12-2018,17786,7.01,2.68,14,98.59
4084,12,2018,12-2018,32486,5.25,2.63,15,98.49
4085,12,2018,12-2018,6219,4.43,2.61,16,98.39
4086,12,2018,12-2018,6110,4.54,2.6,17,98.29
4087,12,2018,12-2018,22502,6.52,2.6,17,98.29
4088,12,2018,12-2018,38990,5.87,2.57,19,98.09
4089,12,2018,12-2018,39665,6.56,2.56,20,97.99
4090,12,2018,12-2018,21057,21.2,2.55,21,97.89
4091,12,2018,12-2018,17269,5.32,2.55,21,97.89
4092,12,2018,12-2018,37875,5.79,2.54,23,97.69
4093,12,2018,12-2018,38994,5.2,2.54,23,97.69
4094,12,2018,12-2018,6,11.08,2.53,25,97.49
4095,12,2018,12-2018,19250,6.54,2.53,25,97.49
4096,12,2018,12-2018,21061,8.46,2.53,25,97.49
4097,12,2018,12-2018,6378,5.27,2.49,28,97.19
4098,12,2018,12-2018,4897,6.61,2.49,28,97.19
4099,12,2018,12-2018,33,5.7,2.49,28,97.19
4100,12,2018,12-2018,16137,4.96,2.48,31,96.88
4101,12,2018,12-2018,12133,13.81,2.47,32,96.78
4102,12,2018,12-2018,35903,5.97,2.46,33,96.68
4103,12,2018,12-2018,6107,4.39,2.42,34,96.58
4104,12,2018,12-2018,6184,5.38,2.42,34,96.58
4105,12,2018,12-2018,5968,5.79,2.42,34,96.58
4106,12,2018,12-2018,19298,12.62,2.4,37,96.28
4107,12,2018,12-2018,31,4.21,2.39,38,96.18
4108,12,2018,12-2018,35904,4.83,2.37,39,96.08
4109,12,2018,12-2018,77,11.74,2.37,39,96.08
4110,12,2018,12-2018,151,5.16,2.36,41,95.88
4111,12,2018,12-2018,21060,8.02,2.35,42,95.78
4112,12,2018,12-2018,19423,4.73,2.33,43,95.68
4113,12,2018,12-2018,18923,3.6,2.31,44,95.58
4114,12,2018,12-2018,10980,5.95,2.29,45,95.48
4115,12,2018,12-2018,6286,11.5,2.28,46,95.38
4116,12,2018,12-2018,12025,7.99,2.28,46,95.38
4117,12,2018,12-2018,6284,10.91,2.28,46,95.38
4118,12,2018,12-2018,41069,4.23,2.28,46,95.38
4119,12,2018,12-2018,6232,4.37,2.28,46,95.38
4120,12,2018,12-2018,5969,15.05,2.27,51,94.87
4121,12,2018,12-2018,39,10.05,2.25,52,94.77
4122,12,2018,12-2018,21242,4.96,2.25,52,94.77
4123,12,2018,12-2018,6023,6.1,2.24,54,94.57
4124,12,2018,12-2018,158,10.23,2.23,55,94.47
4125,12,2018,12-2018,16,3.46,2.22,56,94.37
4126,12,2018,12-2018,17730,6.8,2.2,57,94.27
4127,12,2018,12-2018,36862,4.29,2.2,57,94.27
4128,12,2018,12-2018,64,12.41,2.2,57,94.27
4129,12,2018,12-2018,22403,6.44,2.2,57,94.27
4130,12,2018,12-2018,41191,4.12,2.19,61,93.87
4131,12,2018,12-2018,19295,5.81,2.19,61,93.87
4132,12,2018,12-2018,10008,5.65,2.19,61,93.87
4133,12,2018,12-2018,79,3.49,2.18,64,93.57
4134,12,2018,12-2018,88,3.64,2.17,65,93.47
4135,12,2018,12-2018,6142,5.22,2.17,65,93.47
4136,12,2018,12-2018,18347,5.21,2.17,65,93.47
4137,12,2018,12-2018,5938,5.21,2.16,68,93.17
4138,12,2018,12-2018,11974,3.57,2.16,68,93.17
4139,12,2018,12-2018,21062,6.22,2.14,70,92.96
4140,12,2018,12-2018,32704,5.72,2.14,70,92.96
4141,12,2018,12-2018,40183,5.06,2.11,72,92.76
4142,12,2018,12-2018,6304,5.2,2.1,73,92.66
4143,12,2018,12-2018,17785,5.73,2.1,73,92.66
4144,12,2018,12-2018,19613,4.4,2.06,75,92.46
4145,12,2018,12-2018,4943,9.97,2.05,76,92.36
4146,12,2018,12-2018,4911,3.32,2.05,76,92.36
4147,12,2018,12-2018,6029,7.85,2.05,76,92.36
4148,12,2018,12-2018,16138,4.79,2.05,76,92.36
4149,12,2018,12-2018,12031,5.56,2.05,76,92.36
4150,12,2018,12-2018,4902,3.74,2.04,81,91.86
4151,12,2018,12-2018,147,4.09,2.03,82,91.76
4152,12,2018,12-2018,33971,4.39,2.03,82,91.76
4153,12,2018,12-2018,41856,3.8,2.02,84,91.56
4154,12,2018,12-2018,6085,3.83,2.02,84,91.56
4155,12,2018,12-2018,6210,4.79,2,86,91.36
4156,12,2018,12-2018,36867,3.99,2,86,91.36
4157,12,2018,12-2018,160,4.72,2,86,91.36
4158,12,2018,12-2018,36868,4.1,2,86,91.36
4159,12,2018,12-2018,37411,3.77,2,86,91.36
4160,12,2018,12-2018,34469,4.33,1.99,91,90.85
4161,12,2018,12-2018,89,8.67,1.97,92,90.75
4162,12,2018,12-2018,21059,6.25,1.97,92,90.75
4163,12,2018,12-2018,37423,5.17,1.97,92,90.75
4164,12,2018,12-2018,101,3.76,1.97,92,90.75
4165,12,2018,12-2018,6081,4.59,1.97,92,90.75
4166,12,2018,12-2018,17673,3.77,1.97,92,90.75
4167,12,2018,12-2018,37,3.94,1.96,98,90.15
4168,12,2018,12-2018,100,3.08,1.96,98,90.15
4169,12,2018,12-2018,32703,5.5,1.96,98,90.15
4170,12,2018,12-2018,69,3.05,1.95,101,89.85
4171,12,2018,12-2018,5958,3.57,1.95,101,89.85
4172,12,2018,12-2018,6144,4.07,1.95,101,89.85
4173,12,2018,12-2018,41052,4.19,1.94,104,89.55
4174,12,2018,12-2018,17320,2.64,1.94,104,89.55
4175,12,2018,12-2018,49,3.55,1.94,104,89.55
4176,12,2018,12-2018,38989,4.66,1.94,104,89.55
4177,12,2018,12-2018,6323,3.98,1.93,108,89.15
4178,12,2018,12-2018,4852,3.11,1.93,108,89.15
4179,12,2018,12-2018,6340,4.47,1.93,108,89.15
4180,12,2018,12-2018,10250,10.06,1.92,111,88.84
4181,12,2018,12-2018,5960,10.4,1.92,111,88.84
4182,12,2018,12-2018,98,3.75,1.92,111,88.84
4183,12,2018,12-2018,6305,5,1.92,111,88.84
4184,12,2018,12-2018,38995,5.59,1.92,111,88.84
4185,12,2018,12-2018,5913,4.44,1.91,116,88.34
4186,12,2018,12-2018,6051,4.02,1.91,116,88.34
4187,12,2018,12-2018,10832,3.97,1.9,118,88.14
4188,12,2018,12-2018,10977,11.57,1.9,118,88.14
4189,12,2018,12-2018,11067,6.73,1.9,118,88.14
4190,12,2018,12-2018,21058,5.72,1.9,118,88.14
4191,12,2018,12-2018,4924,4.12,1.89,122,87.74
4192,12,2018,12-2018,44,3.3,1.89,122,87.74
4193,12,2018,12-2018,4912,3.96,1.89,122,87.74
4194,12,2018,12-2018,36884,4.75,1.89,122,87.74
4195,12,2018,12-2018,6250,3.38,1.89,122,87.74
4196,12,2018,12-2018,5896,4.53,1.88,127,87.24
4197,12,2018,12-2018,7534,3.85,1.88,127,87.24
4198,12,2018,12-2018,39649,3.34,1.87,129,87.04
4199,12,2018,12-2018,113,4.01,1.87,129,87.04
4200,12,2018,12-2018,37874,4.06,1.87,129,87.04
4201,12,2018,12-2018,6343,10.15,1.87,129,87.04
4202,12,2018,12-2018,4944,9.46,1.86,133,86.63
4203,12,2018,12-2018,35953,4.02,1.86,133,86.63
4204,12,2018,12-2018,36879,4.53,1.86,133,86.63
4205,12,2018,12-2018,30,6.33,1.85,136,86.33
4206,12,2018,12-2018,111,3.71,1.84,137,86.23
4207,12,2018,12-2018,137,4.13,1.84,137,86.23
4208,12,2018,12-2018,18996,4.77,1.84,137,86.23
4209,12,2018,12-2018,1,2.94,1.83,140,85.93
4210,12,2018,12-2018,21238,4.5,1.83,140,85.93
4211,12,2018,12-2018,12821,4.86,1.83,140,85.93
4212,12,2018,12-2018,19621,10.31,1.83,140,85.93
4213,12,2018,12-2018,7557,3.88,1.83,140,85.93
4214,12,2018,12-2018,11975,3.4,1.83,140,85.93
4215,12,2018,12-2018,41190,4.43,1.83,140,85.93
4216,12,2018,12-2018,10284,4.18,1.82,147,85.23
4217,12,2018,12-2018,135,3.4,1.82,147,85.23
4218,12,2018,12-2018,5991,3.45,1.82,147,85.23
4219,12,2018,12-2018,17,2.74,1.82,147,85.23
4220,12,2018,12-2018,7537,4.08,1.82,147,85.23
4221,12,2018,12-2018,10351,5.45,1.82,147,85.23
4222,12,2018,12-2018,6329,3.71,1.82,147,85.23
4223,12,2018,12-2018,19603,4.33,1.81,154,84.52
4224,12,2018,12-2018,6264,4.68,1.81,154,84.52
4225,12,2018,12-2018,6171,4.06,1.81,154,84.52
4226,12,2018,12-2018,6319,4.57,1.81,154,84.52
4227,12,2018,12-2018,19338,4.87,1.8,158,84.12
4228,12,2018,12-2018,12027,5.78,1.8,158,84.12
4229,12,2018,12-2018,40184,3.46,1.8,158,84.12
4230,12,2018,12-2018,40,3.86,1.8,158,84.12
4231,12,2018,12-2018,157,4.06,1.8,158,84.12
4232,12,2018,12-2018,18648,3.15,1.8,158,84.12
4233,12,2018,12-2018,39656,3.64,1.79,164,83.52
4234,12,2018,12-2018,155,3.58,1.79,164,83.52
4235,12,2018,12-2018,6062,3.87,1.78,166,83.32
4236,12,2018,12-2018,6328,3.9,1.78,166,83.32
4237,12,2018,12-2018,18995,4.22,1.77,168,83.12
4238,12,2018,12-2018,19628,3.73,1.77,168,83.12
4239,12,2018,12-2018,60,6.08,1.77,168,83.12
4240,12,2018,12-2018,5956,3.77,1.76,171,82.81
4241,12,2018,12-2018,5895,4.57,1.76,171,82.81
4242,12,2018,12-2018,34077,4.09,1.76,171,82.81
4243,12,2018,12-2018,34467,4,1.76,171,82.81
4244,12,2018,12-2018,34,11.23,1.76,171,82.81
4245,12,2018,12-2018,23778,4.43,1.75,176,82.31
4246,12,2018,12-2018,10976,4.2,1.75,176,82.31
4247,12,2018,12-2018,16119,4.44,1.75,176,82.31
4248,12,2018,12-2018,36020,4.73,1.75,176,82.31
4249,12,2018,12-2018,6334,3.97,1.75,176,82.31
4250,12,2018,12-2018,40682,4.2,1.74,181,81.81
4251,12,2018,12-2018,83,2.82,1.74,181,81.81
4252,12,2018,12-2018,4914,2.79,1.74,181,81.81
4253,12,2018,12-2018,41055,3.13,1.74,181,81.81
4254,12,2018,12-2018,5944,8.46,1.74,181,81.81
4255,12,2018,12-2018,40685,4.01,1.73,186,81.31
4256,12,2018,12-2018,6321,3.97,1.73,186,81.31
4257,12,2018,12-2018,37420,3.68,1.73,186,81.31
4258,12,2018,12-2018,36860,4.1,1.73,186,81.31
4259,12,2018,12-2018,61,3.68,1.73,186,81.31
4260,12,2018,12-2018,6143,3.14,1.73,186,81.31
4261,12,2018,12-2018,33474,3.46,1.72,192,80.7
4262,12,2018,12-2018,6111,5.8,1.72,192,80.7
4263,12,2018,12-2018,161,3.43,1.72,192,80.7
4264,12,2018,12-2018,4916,3.41,1.72,192,80.7
4265,12,2018,12-2018,34459,3.2,1.72,192,80.7
4266,12,2018,12-2018,41197,4.54,1.72,192,80.7
4267,12,2018,12-2018,6263,3.62,1.72,192,80.7
4268,12,2018,12-2018,34909,5.51,1.71,199,80
4269,12,2018,12-2018,6215,3.43,1.71,199,80
4270,12,2018,12-2018,6173,4.15,1.71,199,80
4271,12,2018,12-2018,10835,4.87,1.71,199,80
