,week_date,region,platform,segment,customer_type,transactions,sales
4247,4/5/20,EUROPE,Retail,C1,New,4193,120901
4248,4/5/20,SOUTH AMERICA,Shopify,C4,Existing,9,1436
4249,4/5/20,SOUTH AMERICA,Retail,null,Existing,280,11780
4250,4/5/20,EUROPE,Shopify,F3,New,3,567
4251,4/5/20,ASIA,Retail,C2,New,85392,2256271
4252,4/5/20,AFRICA,Shopify,F3,Existing,2534,494273
4253,4/5/20,EUROPE,Shopify,F1,New,8,1115
4254,4/5/20,AFRICA,Retail,F2,Existing,287742,15206439
4255,4/5/20,CANADA,Retail,F3,Existing,95437,5243924
4256,4/5/20,ASIA,Shopify,C3,New,273,38006
4257,4/5/20,EUROPE,Shopify,F3,Existing,123,29150
4258,4/5/20,ASIA,Retail,F2,New,67882,2108850
4259,4/5/20,ASIA,Shopify,C1,New,237,25210
4260,4/5/20,AFRICA,Shopify,F1,New,190,26405
4261,4/5/20,AFRICA,Shopify,C4,Existing,429,77279
4262,4/5/20,ASIA,Shopify,null,New,280,40235
4263,4/5/20,CANADA,Shopify,C2,Existing,675,114300
4264,4/5/20,USA,Shopify,C3,New,158,23754
4265,4/5/20,AFRICA,Retail,C4,Existing,117904,5975239
4266,4/5/20,EUROPE,Shopify,F2,Existing,212,46658
4267,4/5/20,SOUTH AMERICA,Retail,C4,Existing,502,23055
4268,4/5/20,CANADA,Shopify,F3,New,28,3604
4269,4/5/20,USA,Shopify,F3,New,49,6447
4270,4/5/20,USA,Retail,null,New,23774,968300
4271,4/5/20,OCEANIA,Retail,C4,Existing,159866,7746943
4272,4/5/20,CANADA,Retail,C3,New,27741,947126
4273,4/5/20,USA,Shopify,C3,Existing,1390,275157
4274,4/5/20,EUROPE,Shopify,C4,Existing,23,5535
4275,4/5/20,USA,Retail,F3,New,27071,987733
4276,4/5/20,USA,Shopify,C2,Existing,1303,247167
4277,4/5/20,CANADA,Retail,null,New,15511,594954
4278,4/5/20,CANADA,Shopify,F1,New,63,8171
4279,4/5/20,SOUTH AMERICA,Shopify,null,Existing,6,1085
4280,4/5/20,AFRICA,Retail,C3,New,107601,3732527
4281,4/5/20,ASIA,Retail,F1,New,29634,921398
4282,4/5/20,SOUTH AMERICA,Shopify,null,Guest,1781,318759
4283,27/4/20,CANADA,Retail,C3,Existing,64180,3312771
4284,27/4/20,SOUTH AMERICA,Retail,F2,New,439,15550
4285,27/4/20,EUROPE,Retail,C2,New,2741,99540
4286,27/4/20,ASIA,Retail,F3,Existing,407906,20595340
4287,27/4/20,OCEANIA,Retail,F1,New,38186,1293999
4288,27/4/20,CANADA,Shopify,F2,Existing,1307,238646
4289,27/4/20,EUROPE,Shopify,F3,New,6,567
4290,27/4/20,OCEANIA,Retail,C2,New,104500,2837599
4291,27/4/20,AFRICA,Shopify,F1,Existing,2223,399298
4292,27/4/20,OCEANIA,Shopify,F3,Existing,3691,766999
4293,27/4/20,OCEANIA,Retail,C3,New,141592,4459461
4294,27/4/20,ASIA,Retail,C2,Existing,131725,4983512
4295,27/4/20,USA,Retail,F3,Existing,143019,8780283
4296,27/4/20,ASIA,Shopify,null,Guest,5134,839785
4297,27/4/20,USA,Shopify,F1,Existing,1473,274336
4298,27/4/20,OCEANIA,Retail,F3,Existing,561172,30720307
4299,27/4/20,CANADA,Shopify,C1,New,87,10993
4300,27/4/20,EUROPE,Shopify,F3,Existing,119,33169
4301,27/4/20,USA,Retail,C2,Existing,43894,2170377
4302,27/4/20,USA,Shopify,C4,New,36,5360
4303,27/4/20,AFRICA,Shopify,null,Guest,4640,792608
4304,27/4/20,CANADA,Retail,C4,New,12601,408120
4305,27/4/20,AFRICA,Shopify,F2,New,243,36779
4306,27/4/20,ASIA,Retail,F1,New,29055,923794
4307,27/4/20,AFRICA,Retail,null,Existing,35669,1653735
4308,27/4/20,ASIA,Shopify,null,Existing,306,67972
4309,27/4/20,AFRICA,Retail,C3,New,94102,3361957
4310,27/4/20,CANADA,Retail,F1,Existing,25372,1360705
4311,27/4/20,USA,Retail,null,Guest,547297,17174527
4312,27/4/20,EUROPE,Retail,C3,New,3585,144706
4313,27/4/20,OCEANIA,Retail,F1,Existing,153702,7622094
4314,27/4/20,OCEANIA,Retail,null,Existing,52091,2159768
4315,27/4/20,USA,Shopify,null,Guest,2530,467520
4316,27/4/20,OCEANIA,Shopify,C3,Existing,4437,897440
4317,27/4/20,EUROPE,Shopify,C4,Existing,20,5030
4318,27/4/20,SOUTH AMERICA,Retail,C3,Existing,1676,77181
4319,27/4/20,CANADA,Retail,F2,Existing,62903,3430841
4320,27/4/20,ASIA,Retail,null,Guest,1993661,50606295
4321,27/4/20,OCEANIA,Shopify,C1,New,438,54054
4322,27/4/20,EUROPE,Retail,null,New,3059,132522
4323,27/4/20,EUROPE,Shopify,F1,New,8,1479
4324,27/4/20,OCEANIA,Retail,C2,Existing,171401,7072851
4325,27/4/20,CANADA,Shopify,F2,New,73,9868
4326,27/4/20,AFRICA,Retail,C1,Existing,166140,6393618
4327,27/4/20,AFRICA,Retail,F3,Existing,369156,21643286
4328,27/4/20,AFRICA,Retail,F1,Existing,93624,5208109
4329,27/4/20,USA,Shopify,null,New,151,41755
4330,27/4/20,SOUTH AMERICA,Shopify,null,New,41,7879
4331,27/4/20,SOUTH AMERICA,Retail,C4,New,390,15477
4332,27/4/20,USA,Shopify,C3,Existing,1383,282160
4333,27/4/20,OCEANIA,Shopify,F2,New,362,54730
4334,27/4/20,USA,Shopify,C2,Existing,1362,256756
4335,27/4/20,USA,Retail,F2,New,26879,1002458
4336,27/4/20,CANADA,Retail,C2,Existing,23950,1048619
4337,27/4/20,USA,Retail,null,Existing,14126,726861
4338,27/4/20,ASIA,Retail,C3,Existing,253219,11526489
4339,27/4/20,AFRICA,Retail,F2,New,55379,1999742
4340,27/4/20,AFRICA,Shopify,C1,New,221,28709
4341,27/4/20,USA,Retail,F1,Existing,42394,2445333
4342,27/4/20,EUROPE,Shopify,C2,Existing,161,38764
4343,27/4/20,OCEANIA,Shopify,C4,New,84,10988
4344,27/4/20,SOUTH AMERICA,Retail,F1,Existing,818,36401
4345,27/4/20,SOUTH AMERICA,Shopify,F1,Existing,71,16528
4346,27/4/20,AFRICA,Shopify,F1,New,154,22787
4347,27/4/20,AFRICA,Retail,C3,Existing,262696,13975601
4348,27/4/20,AFRICA,Retail,C2,New,50378,1576429
4349,27/4/20,OCEANIA,Shopify,null,Guest,10282,1809222
4350,27/4/20,USA,Retail,F3,New,26842,988789
4351,27/4/20,EUROPE,Retail,F3,Existing,18171,1156098
4352,27/4/20,ASIA,Shopify,F2,Existing,2660,490187
4353,27/4/20,ASIA,Shopify,C3,Existing,1875,357285
4354,27/4/20,AFRICA,Retail,C2,Existing,102750,4619483
4355,27/4/20,OCEANIA,Retail,C4,New,60480,1796223
4356,27/4/20,EUROPE,Shopify,C4,New,2,674
4357,27/4/20,SOUTH AMERICA,Retail,C1,New,2450,50578
4358,27/4/20,EUROPE,Retail,C1,Existing,14465,659498
4359,27/4/20,SOUTH AMERICA,Retail,null,Guest,415980,16799815
4360,27/4/20,ASIA,Shopify,F2,New,224,32013
4361,27/4/20,AFRICA,Retail,F1,New,20077,744282
4362,27/4/20,ASIA,Retail,C2,New,83746,2151261
4363,27/4/20,SOUTH AMERICA,Retail,null,Existing,259,10507
4364,27/4/20,USA,Shopify,C1,New,137,16559
4365,27/4/20,OCEANIA,Retail,F2,New,85235,2815626
4366,27/4/20,EUROPE,Shopify,F2,New,6,1000
4367,27/4/20,ASIA,Shopify,C4,Existing,273,48245
4368,27/4/20,AFRICA,Retail,C4,New,38885,1304526
4369,27/4/20,SOUTH AMERICA,Shopify,null,Existing,9,1718
4370,27/4/20,AFRICA,Retail,F2,Existing,254310,14368672
4371,27/4/20,OCEANIA,Shopify,null,New,461,73523
4372,27/4/20,USA,Retail,C1,New,34767,937197
4373,27/4/20,SOUTH AMERICA,Retail,null,New,1334,48526
4374,27/4/20,CANADA,Retail,F1,New,6551,238995
4375,27/4/20,CANADA,Retail,null,Existing,8266,379852
4376,27/4/20,ASIA,Shopify,C2,Existing,2091,369493
4377,27/4/20,OCEANIA,Shopify,C3,New,499,75369
4378,27/4/20,SOUTH AMERICA,Shopify,C4,Existing,9,1645
4379,27/4/20,AFRICA,Shopify,C3,Existing,2249,448514
4380,27/4/20,CANADA,Shopify,C4,New,20,2550
4381,27/4/20,EUROPE,Shopify,null,Guest,345,72819
4382,27/4/20,AFRICA,Shopify,null,New,248,38134
4383,27/4/20,ASIA,Shopify,C1,Existing,1138,181021
4384,27/4/20,ASIA,Shopify,C1,New,242,27169
4385,27/4/20,USA,Shopify,C3,New,181,28880
4386,27/4/20,OCEANIA,Retail,C4,Existing,158402,7727227
4387,27/4/20,CANADA,Shopify,null,Existing,99,18518
4388,27/4/20,SOUTH AMERICA,Shopify,F3,New,2,192
4389,27/4/20,EUROPE,Retail,C1,New,4149,126178
4390,27/4/20,SOUTH AMERICA,Retail,F1,New,280,11023
4391,27/4/20,CANADA,Retail,F2,New,17614,626234
4392,27/4/20,EUROPE,Retail,C2,Existing,9862,494300
4393,27/4/20,USA,Shopify,F2,Existing,1890,370924
4394,27/4/20,SOUTH AMERICA,Shopify,F2,Existing,35,7418
4395,27/4/20,EUROPE,Shopify,C3,Existing,158,40797
4396,27/4/20,EUROPE,Retail,F1,New,826,35013
4397,27/4/20,SOUTH AMERICA,Retail,C2,Existing,1054,40816
4398,27/4/20,SOUTH AMERICA,Shopify,C4,New,6,1469
4399,27/4/20,CANADA,Retail,C1,Existing,57173,2365159
4400,27/4/20,USA,Shopify,F2,New,169,26644
4401,27/4/20,USA,Shopify,F3,Existing,1000,207150
4402,27/4/20,EUROPE,Shopify,null,Existing,17,2841
4403,27/4/20,OCEANIA,Retail,C1,Existing,262971,9405785
4404,27/4/20,AFRICA,Shopify,F3,Existing,2073,419699
4405,27/4/20,EUROPE,Retail,F2,Existing,14310,884591
4406,27/4/20,USA,Retail,C3,Existing,104994,5951699
4407,27/4/20,OCEANIA,Retail,null,New,81944,2845830
4408,27/4/20,EUROPE,Shopify,null,New,13,2198
4409,27/4/20,SOUTH AMERICA,Retail,C3,New,1044,38642
4410,27/4/20,EUROPE,Retail,C4,New,1105,42018
4411,27/4/20,ASIA,Retail,F3,New,82215,2514882
4412,27/4/20,USA,Retail,C4,New,17636,609336
4413,27/4/20,CANADA,Shopify,F3,New,36,5023
4414,27/4/20,USA,Shopify,C2,New,231,32987
4415,27/4/20,ASIA,Shopify,C2,New,402,51091
4416,27/4/20,SOUTH AMERICA,Retail,F2,Existing,1142,55138
4417,27/4/20,CANADA,Retail,C4,Existing,30285,1503555
4418,27/4/20,ASIA,Retail,F2,New,67157,2103473
4419,27/4/20,AFRICA,Shopify,C2,New,375,53356
4420,27/4/20,AFRICA,Shopify,C4,New,60,9479
4421,27/4/20,AFRICA,Retail,F3,New,57059,2063757
4422,27/4/20,ASIA,Retail,F2,Existing,227838,11126292
4423,27/4/20,SOUTH AMERICA,Shopify,C1,Existing,66,11395
4424,27/4/20,CANADA,Retail,F3,New,18138,635692
4425,27/4/20,SOUTH AMERICA,Shopify,F3,Existing,32,6388
4426,27/4/20,SOUTH AMERICA,Shopify,F1,New,8,1453
4427,27/4/20,EUROPE,Retail,C4,Existing,4544,251640
4428,27/4/20,ASIA,Shopify,F3,New,96,12646
4429,27/4/20,EUROPE,Shopify,C1,Existing,97,21174
4430,27/4/20,EUROPE,Retail,F3,New,1486,59340
4431,27/4/20,USA,Retail,C1,Existing,58188,2441485
4432,27/4/20,AFRICA,Retail,C4,Existing,107995,5706131
4433,27/4/20,ASIA,Retail,null,New,67503,2249950
4434,27/4/20,SOUTH AMERICA,Retail,C4,Existing,462,22753
4435,27/4/20,CANADA,Retail,null,New,15113,601965
4436,27/4/20,CANADA,Shopify,F1,New,67,8850
4437,27/4/20,SOUTH AMERICA,Shopify,C2,New,45,7456
4438,27/4/20,CANADA,Retail,null,Guest,411399,11526428
4439,27/4/20,ASIA,Retail,F1,Existing,98856,4710331
4440,27/4/20,EUROPE,Retail,null,Guest,97808,3420161
4441,27/4/20,AFRICA,Retail,C1,New,84464,2114301
4442,27/4/20,ASIA,Shopify,C3,New,241,36240
4443,27/4/20,OCEANIA,Retail,F2,Existing,356153,18746623
4444,27/4/20,OCEANIA,Shopify,C1,Existing,2635,448283
4445,27/4/20,EUROPE,Shopify,F2,Existing,207,45609
4446,27/4/20,ASIA,Retail,C4,New,50211,1396995
4447,27/4/20,CANADA,Shopify,C1,Existing,556,85231
4448,27/4/20,EUROPE,Retail,null,Existing,3128,153720
4449,27/4/20,ASIA,Shopify,null,New,280,43299
4450,27/4/20,AFRICA,Shopify,C4,Existing,329,59299
4451,27/4/20,EUROPE,Shopify,F1,Existing,141,30648
4452,27/4/20,CANADA,Retail,C2,New,14459,476035
4453,27/4/20,AFRICA,Shopify,F2,Existing,3869,736403
4454,27/4/20,OCEANIA,Shopify,C4,Existing,686,125645
4455,27/4/20,CANADA,Shopify,C3,New,104,14435
4456,27/4/20,USA,Retail,null,New,23148,961876
4457,27/4/20,OCEANIA,Retail,F3,New,101495,3294230
4458,27/4/20,USA,Shopify,null,Existing,167,30002
4459,27/4/20,ASIA,Shopify,C4,New,51,7174
4460,27/4/20,SOUTH AMERICA,Shopify,C1,New,17,2868
4461,27/4/20,CANADA,Shopify,C2,Existing,703,127201
4462,27/4/20,ASIA,Retail,null,Existing,39754,1593592
4463,27/4/20,SOUTH AMERICA,Shopify,null,Guest,1842,342527
4464,27/4/20,SOUTH AMERICA,Shopify,F2,New,9,1181
4465,27/4/20,CANADA,Shopify,C2,New,107,14870
4466,27/4/20,OCEANIA,Retail,null,Guest,2505940,65835935
4467,27/4/20,CANADA,Retail,C1,New,29982,766926
4468,27/4/20,EUROPE,Retail,F1,Existing,6946,412708
4469,27/4/20,USA,Retail,F1,New,11246,446817
4470,27/4/20,EUROPE,Shopify,C2,New,17,3046
4471,27/4/20,CANADA,Shopify,null,New,96,13949
4472,27/4/20,CANADA,Shopify,C4,Existing,100,18991
4473,27/4/20,OCEANIA,Retail,C1,New,160701,3570771
4474,27/4/20,OCEANIA,Shopify,F2,Existing,6284,1251391
4475,27/4/20,ASIA,Retail,C1,New,124877,2662732
4476,27/4/20,AFRICA,Shopify,null,Existing,273,48858
4477,27/4/20,CANADA,Shopify,C3,Existing,807,150762
4478,27/4/20,SOUTH AMERICA,Retail,C1,Existing,3294,93833
4479,27/4/20,AFRICA,Shopify,F3,New,105,16771
4480,27/4/20,SOUTH AMERICA,Shopify,C3,New,23,4331
4481,27/4/20,CANADA,Shopify,F1,Existing,773,130933
4482,27/4/20,OCEANIA,Shopify,null,Existing,637,121856
4483,27/4/20,AFRICA,Retail,null,New,52965,2141157
4484,27/4/20,CANADA,Retail,C3,New,28173,983778
4485,27/4/20,SOUTH AMERICA,Shopify,C3,Existing,100,20484
4486,27/4/20,ASIA,Retail,C1,Existing,189229,6219722
4487,27/4/20,SOUTH AMERICA,Retail,F3,Existing,1350,64755
4488,27/4/20,ASIA,Retail,C4,Existing,115437,5136460
4489,27/4/20,EUROPE,Retail,F2,New,1450,61401
4490,27/4/20,EUROPE,Retail,C3,Existing,15161,847308
4491,27/4/20,USA,Shopify,C4,Existing,180,32531
4492,27/4/20,CANADA,Shopify,F3,Existing,648,122497
4493,27/4/20,OCEANIA,Shopify,C2,New,665,93728
4494,27/4/20,USA,Shopify,F1,New,122,18645
4495,27/4/20,AFRICA,Shopify,C2,Existing,2022,379049
4496,27/4/20,USA,Shopify,F3,New,47,7325
4497,27/4/20,EUROPE,Shopify,C1,New,10,1842
4498,27/4/20,ASIA,Retail,C3,New,113497,3392154
4499,27/4/20,OCEANIA,Shopify,F1,Existing,4118,770070
4500,27/4/20,OCEANIA,Retail,C3,Existing,350524,16984668
4501,27/4/20,OCEANIA,Shopify,C2,Existing,4418,840119
4502,27/4/20,USA,Retail,C4,Existing,40627,2195881
4503,27/4/20,AFRICA,Shopify,C1,Existing,1315,215986
4504,27/4/20,SOUTH AMERICA,Shopify,C2,Existing,141,27387
4505,27/4/20,USA,Retail,C3,New,44298,1658577
4506,27/4/20,EUROPE,Shopify,C3,New,14,2466
4507,27/4/20,USA,Retail,F2,Existing,98447,5700397
4508,27/4/20,USA,Shopify,C1,Existing,724,123667
4509,27/4/20,ASIA,Shopify,F1,Existing,1928,336135
4510,27/4/20,CANADA,Shopify,null,Guest,1645,259746
4511,27/4/20,USA,Retail,C2,New,25861,894096
4512,27/4/20,SOUTH AMERICA,Retail,C2,New,881,26970
4513,27/4/20,ASIA,Shopify,F1,New,144,18314
4514,27/4/20,AFRICA,Shopify,C3,New,259,40183
4515,27/4/20,AFRICA,Retail,null,Guest,1421220,42645190
4516,27/4/20,CANADA,Retail,F3,Existing,95102,5355531
4517,27/4/20,OCEANIA,Shopify,F3,New,178,27720
4518,27/4/20,SOUTH AMERICA,Retail,F3,New,352,11480
4519,27/4/20,ASIA,Shopify,F3,Existing,1601,324197
4520,27/4/20,OCEANIA,Shopify,F1,New,295,41371
4521,20/4/20,ASIA,Retail,F1,Existing,97403,4709417
4522,20/4/20,USA,Retail,F2,Existing,86026,5252378
4523,20/4/20,CANADA,Retail,C4,New,11589,380461
4524,20/4/20,USA,Shopify,C4,Existing,173,29453
4525,20/4/20,ASIA,Shopify,C4,New,38,4323
4526,20/4/20,AFRICA,Retail,C4,New,37434,1248291
4527,20/4/20,OCEANIA,Shopify,C1,New,445,55366
4528,20/4/20,EUROPE,Shopify,F2,New,12,3720
4529,20/4/20,OCEANIA,Retail,null,Guest,2400285,64282327
4530,20/4/20,EUROPE,Shopify,F1,Existing,139,28019
4531,20/4/20,OCEANIA,Shopify,F2,Existing,6326,1250081
4532,20/4/20,CANADA,Shopify,C1,Existing,559,84984
4533,20/4/20,AFRICA,Retail,C3,Existing,259903,13620639
4534,20/4/20,OCEANIA,Retail,F2,Existing,336866,18554972
4535,20/4/20,EUROPE,Shopify,F2,Existing,237,53334
4536,20/4/20,USA,Shopify,F3,New,51,8022
4537,20/4/20,ASIA,Shopify,C1,New,194,21388
4538,20/4/20,SOUTH AMERICA,Shopify,null,New,41,7083
4539,20/4/20,EUROPE,Retail,F1,New,860,36564
4540,20/4/20,SOUTH AMERICA,Retail,C4,New,368,13562
4541,20/4/20,AFRICA,Retail,F1,Existing,92467,5047750
4542,20/4/20,CANADA,Retail,null,New,13319,542806
4543,20/4/20,SOUTH AMERICA,Shopify,null,Existing,6,814
4544,20/4/20,EUROPE,Retail,F3,Existing,18010,1077929
4545,20/4/20,AFRICA,Shopify,F2,Existing,4257,802495
4546,20/4/20,AFRICA,Shopify,C1,New,237,30893
4547,20/4/20,CANADA,Shopify,C4,Existing,104,19242
4548,20/4/20,EUROPE,Shopify,F3,Existing,117,29994
4549,20/4/20,ASIA,Retail,F2,New,65194,2095967
4550,20/4/20,AFRICA,Retail,null,Guest,1411333,41189954
4551,20/4/20,USA,Shopify,F2,Existing,1959,385106
4552,20/4/20,SOUTH AMERICA,Retail,C4,Existing,470,22958
4553,20/4/20,AFRICA,Shopify,C4,New,58,7924
4554,20/4/20,OCEANIA,Retail,F3,Existing,533504,29519797
4555,20/4/20,CANADA,Shopify,C2,New,106,15471
4556,20/4/20,AFRICA,Retail,C3,New,91540,3238184
4557,20/4/20,AFRICA,Shopify,F2,New,228,35767
4558,20/4/20,ASIA,Retail,C1,New,122482,2725813
4559,20/4/20,CANADA,Shopify,F1,New,66,9502
4560,20/4/20,CANADA,Shopify,null,Guest,1598,253390
4561,20/4/20,SOUTH AMERICA,Retail,C1,New,2450,50726
4562,20/4/20,ASIA,Shopify,F3,New,86,10798
4563,20/4/20,CANADA,Retail,C4,Existing,27905,1410660
4564,20/4/20,USA,Shopify,C4,New,28,4640
4565,20/4/20,ASIA,Retail,null,Guest,1928536,49606513
4566,20/4/20,EUROPE,Retail,C3,New,3576,141286
4567,20/4/20,OCEANIA,Retail,F1,Existing,149071,7593192
4568,20/4/20,ASIA,Retail,F3,Existing,396337,20198182
4569,20/4/20,OCEANIA,Retail,F1,New,37294,1291814
4570,20/4/20,EUROPE,Shopify,F1,New,2,591
4571,20/4/20,CANADA,Shopify,null,Existing,95,16683
4572,20/4/20,SOUTH AMERICA,Retail,null,Existing,243,9817
4573,20/4/20,OCEANIA,Retail,C4,New,57588,1777020
4574,20/4/20,USA,Shopify,C3,New,185,28819
4575,20/4/20,SOUTH AMERICA,Shopify,C3,New,24,3968
4576,20/4/20,EUROPE,Shopify,C4,New,2,153
4577,20/4/20,EUROPE,Retail,C2,Existing,9760,465747
4578,20/4/20,SOUTH AMERICA,Shopify,F2,Existing,32,5477
4579,20/4/20,CANADA,Shopify,C1,New,81,11621
4580,20/4/20,USA,Retail,F3,New,23714,877459
4581,20/4/20,ASIA,Retail,C4,New,47782,1327240
4582,20/4/20,OCEANIA,Retail,C4,Existing,151753,7403192
4583,20/4/20,EUROPE,Shopify,C4,Existing,24,6302
4584,20/4/20,OCEANIA,Shopify,null,Existing,555,109294
4585,20/4/20,SOUTH AMERICA,Shopify,C4,New,5,972
4586,20/4/20,SOUTH AMERICA,Shopify,F3,New,3,694
4587,20/4/20,USA,Shopify,null,New,135,23000
4588,20/4/20,CANADA,Retail,F2,Existing,56686,3226617
4589,20/4/20,AFRICA,Retail,F2,Existing,251910,14059302
4590,20/4/20,EUROPE,Retail,F2,Existing,14375,850579
4591,20/4/20,SOUTH AMERICA,Shopify,F2,New,11,1800
4592,20/4/20,SOUTH AMERICA,Retail,C3,Existing,1647,75312
4593,20/4/20,USA,Shopify,null,Guest,2439,433547
4594,20/4/20,EUROPE,Retail,C4,Existing,4389,231261
4595,20/4/20,AFRICA,Shopify,C3,New,254,39218
4596,20/4/20,USA,Retail,C2,New,22752,895695
4597,20/4/20,EUROPE,Retail,F1,Existing,6871,386016
4598,20/4/20,OCEANIA,Shopify,null,New,431,66711
4599,20/4/20,CANADA,Retail,F3,New,16129,570764
4600,20/4/20,SOUTH AMERICA,Shopify,F3,Existing,24,5081
4601,20/4/20,AFRICA,Retail,F3,New,55307,1973071
4602,20/4/20,CANADA,Retail,F2,New,15713,570939
4603,20/4/20,CANADA,Retail,C1,Existing,52714,2235426
4604,20/4/20,ASIA,Retail,F2,Existing,221481,11069461
4605,20/4/20,EUROPE,Retail,C2,New,2737,102036
4606,20/4/20,USA,Retail,C1,Existing,52119,2263926
4607,20/4/20,CANADA,Retail,C1,New,27129,707931
4608,20/4/20,OCEANIA,Retail,F2,New,81973,3158461
4609,20/4/20,OCEANIA,Retail,C1,New,155482,3592550
4610,20/4/20,EUROPE,Shopify,C1,New,15,2263
4611,20/4/20,EUROPE,Retail,F2,New,1535,72390
4612,20/4/20,EUROPE,Shopify,null,New,13,1897
4613,20/4/20,OCEANIA,Retail,null,Existing,46006,1921248
4614,20/4/20,EUROPE,Shopify,null,Existing,21,4539
4615,20/4/20,CANADA,Retail,F1,New,6016,225176
4616,20/4/20,SOUTH AMERICA,Retail,C3,New,1044,39245
4617,20/4/20,SOUTH AMERICA,Shopify,F1,Existing,68,15631
4618,20/4/20,ASIA,Retail,C1,Existing,186042,6204711
4619,20/4/20,EUROPE,Retail,C1,Existing,14168,612050
4620,20/4/20,USA,Retail,null,Existing,11302,597336
4621,20/4/20,SOUTH AMERICA,Shopify,C2,Existing,151,26172
4622,20/4/20,ASIA,Shopify,C4,Existing,265,46048
4623,20/4/20,USA,Retail,C4,Existing,37302,2046533
4624,20/4/20,ASIA,Retail,null,New,64367,2245309
4625,20/4/20,AFRICA,Retail,C4,Existing,105783,5533337
4626,20/4/20,EUROPE,Retail,C3,Existing,14849,803620
4627,20/4/20,USA,Retail,C2,Existing,39203,2009275
4628,20/4/20,SOUTH AMERICA,Shopify,C3,Existing,112,23705
4629,20/4/20,ASIA,Shopify,F1,New,146,17834
4630,20/4/20,CANADA,Retail,C3,Existing,58634,3055669
4631,20/4/20,ASIA,Retail,C2,Existing,128791,4997383
4632,20/4/20,OCEANIA,Retail,C3,New,135979,4518408
4633,20/4/20,EUROPE,Shopify,C3,New,13,2047
4634,20/4/20,SOUTH AMERICA,Shopify,C1,New,19,2503
4635,20/4/20,SOUTH AMERICA,Shopify,C2,New,50,8273
4636,20/4/20,OCEANIA,Shopify,C4,New,84,9930
4637,20/4/20,USA,Retail,C4,New,15617,543467
4638,20/4/20,USA,Retail,F2,New,23847,929165
4639,20/4/20,USA,Retail,C1,New,30816,869651
4640,20/4/20,SOUTH AMERICA,Shopify,C1,Existing,62,11422
4641,20/4/20,AFRICA,Retail,F1,New,19481,732412
4642,20/4/20,OCEANIA,Shopify,F3,Existing,3585,721819
4643,20/4/20,AFRICA,Retail,null,Existing,32764,1494303
4644,20/4/20,OCEANIA,Shopify,C1,Existing,2592,432004
4645,20/4/20,CANADA,Shopify,C3,Existing,818,146027
4646,20/4/20,OCEANIA,Retail,F3,New,95709,3162364
4647,20/4/20,ASIA,Shopify,C2,Existing,2045,363892
4648,20/4/20,ASIA,Shopify,F2,New,179,25777
4649,20/4/20,USA,Shopify,C2,New,248,36371
4650,20/4/20,USA,Retail,C3,Existing,94298,5436400
4651,20/4/20,AFRICA,Retail,C1,New,82508,2031924
4652,20/4/20,EUROPE,Retail,null,Guest,96564,3215290
4653,20/4/20,ASIA,Shopify,C3,Existing,1899,358033
4654,20/4/20,EUROPE,Shopify,null,Guest,339,85058
4655,20/4/20,SOUTH AMERICA,Retail,null,Guest,404170,16317925
4656,20/4/20,OCEANIA,Retail,C2,Existing,165337,6673278
4657,20/4/20,USA,Retail,F1,Existing,37963,2356365
4658,20/4/20,CANADA,Shopify,F3,New,31,4404
4659,20/4/20,ASIA,Shopify,null,Guest,4986,788114
4660,20/4/20,SOUTH AMERICA,Retail,null,New,1254,45595
4661,20/4/20,SOUTH AMERICA,Shopify,F1,New,8,1609
4662,20/4/20,CANADA,Retail,C3,New,24916,872506
4663,20/4/20,EUROPE,Retail,C1,New,4061,115168
4664,20/4/20,ASIA,Shopify,C1,Existing,1121,177110
4665,20/4/20,AFRICA,Shopify,null,New,261,39177
4666,20/4/20,OCEANIA,Shopify,C4,Existing,682,124528
4667,20/4/20,CANADA,Shopify,C3,New,92,14590
4668,20/4/20,ASIA,Retail,C3,Existing,245657,11254536
4669,20/4/20,CANADA,Shopify,F1,Existing,821,137689
4670,20/4/20,CANADA,Retail,null,Existing,6961,331777
4671,20/4/20,OCEANIA,Shopify,C3,New,465,71544
4672,20/4/20,AFRICA,Shopify,F3,New,118,18399
4673,20/4/20,EUROPE,Retail,C4,New,982,38660
4674,20/4/20,CANADA,Shopify,C2,Existing,707,122973
4675,20/4/20,OCEANIA,Shopify,C2,Existing,4384,816676
4676,20/4/20,USA,Shopify,F1,Existing,1465,264473
4677,20/4/20,ASIA,Retail,null,Existing,35306,1413813
4678,20/4/20,SOUTH AMERICA,Shopify,null,Guest,1874,345744
4679,20/4/20,SOUTH AMERICA,Retail,F3,New,324,12097
4680,20/4/20,CANADA,Retail,null,Guest,373604,10687236
4681,20/4/20,USA,Shopify,F3,Existing,943,190187
4682,20/4/20,USA,Shopify,null,Existing,166,28736
4683,20/4/20,AFRICA,Retail,F3,Existing,363026,20991373
4684,20/4/20,ASIA,Retail,C2,New,82543,2259163
4685,20/4/20,ASIA,Shopify,F3,Existing,1638,318084
4686,20/4/20,AFRICA,Shopify,C2,Existing,2245,413855
4687,20/4/20,OCEANIA,Shopify,F1,New,299,41215
4688,20/4/20,ASIA,Shopify,null,New,241,36730
4689,20/4/20,OCEANIA,Shopify,F1,Existing,4178,761779
4690,20/4/20,USA,Shopify,F2,New,144,23844
4691,20/4/20,USA,Shopify,C1,Existing,764,126901
